SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
11;03;0001;00022700;1103000100022700;SADAM;259234;259234;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;46;	Sadam;374.46;142;142;816;441;375;94;69;24;29;24;20;272;151;226;216;176;195;2;3;2;1;0;0;3;2;2;0;3;0;3;1;5;0;30;14;1;2;214;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022600;1103000100022600;SUKRABAREY;259235;259235;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;47;	Sukrabare;240.57;165;165;877;465;412;77;85;24;40;4;3;304;176;232;179;162;164;1;1;4;0;0;0;1;0;3;3;5;0;7;4;1;0;48;7;0;0;233;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022000;1103000100022000;RAMABONG;259236;259236;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;50;	Ramabong;294.11;147;147;801;391;410;65;85;21;26;19;19;187;147;223;211;139;152;56;47;3;0;0;0;1;0;2;5;2;2;5;2;2;0;13;3;0;0;168;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022100;1103000100022100;KERABARI;259237;259237;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;51;	Kerabari;149.29;111;111;606;325;281;55;46;34;29;0;0;179;105;171;154;150;146;1;4;10;2;0;0;2;0;3;0;2;0;1;0;0;0;2;2;0;0;154;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022300;1103000100022300;MELLIDARA;259238;259238;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;53;	Mellidara;362.15;204;204;1156;603;553;111;88;19;23;7;5;305;200;289;221;205;200;0;0;11;3;0;0;0;0;19;4;13;0;0;0;2;0;39;14;1;1;313;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022400;1103000100022400;PAIYONG (KERABARI);259239;259239;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;54;	Paiyong(K;284.9;169;169;923;507;416;79;91;50;51;8;4;319;149;268;176;130;143;5;1;8;0;0;0;1;0;74;20;30;1;2;0;3;0;15;11;0;0;239;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022500;1103000100022500;SUNTALEY (SADAM);259240;259240;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;55;	Suntaley(;364.21;160;160;1018;491;527;73;100;36;28;66;70;302;194;259;271;238;265;7;4;3;0;0;0;0;0;3;0;3;0;0;0;0;0;5;2;0;0;232;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023500;1103000100023500;PALEYTAM;259241;259241;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;58;	Palaytam;83.31;33;33;192;92;100;18;19;0;0;23;22;53;36;43;26;31;23;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;49;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023400;1103000100023400;KATENG-BOKRANG;259242;259242;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;57;	Kateng-Bo;540.95;145;145;838;438;400;83;78;16;12;8;8;134;48;258;245;251;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;180;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023500;1103000100023500;PALEYTAM;259243;259243;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;58;	Palaytam;83.31;33;33;192;92;100;18;19;0;0;23;22;53;36;43;26;31;23;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;49;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023100;1103000100023100;BIKMAT;259244;259244;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;68;	Bikmat;257.94;94;94;566;299;267;52;67;52;54;20;22;182;90;148;129;129;124;0;2;1;0;0;0;1;0;2;2;3;0;2;0;0;0;10;1;0;11;151;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023600;1103000100023600;NALAM-KOLBONG;259245;259245;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;59;	Nalam-Kol;125.84;105;105;525;265;260;39;40;13;24;13;14;151;103;153;117;85;100;1;1;5;0;0;0;4;0;7;0;1;0;17;3;4;0;29;13;0;0;112;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026400;1103000100026400;PAMPHOK;259246;259246;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;60;	Pamphok;289.19;73;73;468;246;222;44;38;83;68;0;0;140;88;121;63;118;62;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;125;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026500;1103000100026500;DONOK;259247;259247;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;61;	Donok;70.88;30;30;201;105;96;24;18;0;0;0;0;56;26;47;45;40;44;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;58;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026300;1103000100026300;KANAMTEK;259248;259248;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;64;	Kanamtak;195.12;72;72;391;192;199;25;43;3;3;58;74;111;79;104;76;74;70;2;0;4;0;0;0;0;0;0;2;4;0;0;0;2;0;18;4;0;0;88;123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026200;1103000100026200;TURUNG;259249;259249;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;63;	Tarung;506.0;159;159;910;484;426;67;80;70;75;29;25;284;158;241;104;121;72;23;17;12;0;4;0;1;0;9;0;21;1;1;1;3;0;46;13;0;3;243;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023800;1103000100023800;MANEYDARA;259250;259250;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;74;	Maneydara;260.21;94;94;541;276;265;64;54;24;15;24;36;116;86;136;126;101;116;0;0;6;1;0;0;0;0;0;1;4;0;1;0;1;0;23;8;0;0;140;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023700;1103000100023700;NAGI;259251;259251;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;65;	Nagi;426.47;108;108;668;326;342;57;69;20;26;45;60;139;79;158;29;120;22;6;0;4;1;0;0;0;0;1;0;7;1;2;0;3;0;15;5;0;0;168;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025000;1103000100025000;TOKDEY (RESEP);259252;259252;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;82;	Tokdey(Ra;146.6;62;62;335;170;165;34;30;4;3;91;93;109;75;79;24;47;15;4;0;3;1;0;0;1;0;1;2;1;0;2;0;0;0;20;6;0;0;91;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025800;1103000100025800;DORING;259253;259253;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;83;	Doring;149.36;80;80;441;223;218;41;48;0;0;0;0;79;39;122;132;110;129;1;0;0;0;0;0;0;0;0;0;4;0;1;1;0;0;6;2;0;0;101;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026100;1103000100026100;TSHALUMTHANG;259254;259254;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;84;	Tsalumtha;163.48;104;104;630;335;295;62;71;40;29;0;0;141;70;183;149;74;62;85;83;1;0;0;0;0;0;9;0;3;0;1;0;3;0;7;4;0;0;152;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026000;1103000100026000;NAMPHING;259255;259255;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;85;	Namphing;193.03;240;240;1333;689;644;126;125;32;30;50;69;445;277;314;137;138;81;63;42;11;0;0;0;0;0;15;2;17;0;7;1;19;0;44;11;9;13;366;494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025900;1103000100025900;RASHYAP;259256;259256;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;86;	Rashyap;80.52;125;125;707;371;336;57;73;19;14;14;11;228;97;201;184;178;180;8;2;1;1;0;0;0;0;2;0;5;0;0;0;4;0;3;1;0;0;170;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024900;1103000100024900;TOKAL;259257;259257;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;87;	Tokal;342.43;103;103;616;314;302;55;53;18;12;82;76;202;121;160;145;134;133;0;0;9;1;0;0;0;0;0;0;0;1;0;0;0;0;17;10;0;0;154;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025400;1103000100025400;TEMI;259258;259258;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;90;	Temi;119.04;135;135;666;338;328;58;77;28;29;54;55;232;156;174;98;87;72;11;3;5;0;0;0;0;0;1;1;5;0;20;5;2;0;43;17;0;0;164;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025500;1103000100025500;TARKU;259259;259259;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;91;	Tarku;376.31;216;216;1300;635;665;97;113;47;47;22;23;369;275;189;29;119;2;2;0;7;0;0;0;0;0;2;1;10;3;1;3;2;1;46;19;0;0;446;636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026700;1103000100026700;TARKU FOREST BLOCK;259260;259260;3e+16;11;Sikkim;3;South District;10;RAVONG;10;10;97;	Tarku For;0.0;6;6;34;20;14;6;3;3;3;0;0;8;3;10;5;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025200;1103000100025200;AIFALTAR;259261;259261;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;89;	Aifaltar;119.84;41;41;253;130;123;39;28;3;1;8;5;54;30;63;6;52;1;1;0;2;0;0;0;0;0;0;3;6;0;1;0;0;0;1;2;0;0;67;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00026600;1103000100026600;MAMRING;259262;259262;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;62;	Mamring;69.72;140;140;708;380;328;49;73;14;19;14;16;249;143;231;77;16;21;36;17;22;7;28;0;1;0;6;2;85;3;7;5;7;0;23;22;11;5;138;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00019600;1103000100019600;SHYAMPANI;259263;259263;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;29;	Shyampani;170.93;28;28;144;73;71;9;15;1;3;20;14;29;23;40;8;38;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;33;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014400;1102000200014400;SUNTALEY;259266;259266;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;15;	Suntaley;222.12;60;60;270;138;132;20;27;15;18;2;3;42;25;91;1;91;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014600;1102000200014600;AROOBOTEY;259267;259267;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;13;	Aroobotey;362.09;102;102;500;261;239;52;50;0;0;8;8;92;48;157;112;152;110;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;104;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014500;1102000200014500;KHANISHERBUNG;259268;259268;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;14;	Khanisher;345.77;141;141;752;405;347;72;73;8;9;2;2;145;81;235;185;225;180;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;1;170;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014700;1102000200014700;CHOTA SAMDONG (SUMDONG);259269;259269;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;12;	Chota Sam;467.63;103;103;606;310;296;55;58;0;0;3;3;118;76;166;157;166;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00014800;1102000200014800;SINGLING;259270;259270;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;29;	Singling;547.01;293;293;1586;833;753;114;136;35;30;141;116;426;273;441;378;323;340;0;0;17;2;0;0;0;0;12;1;13;0;5;4;11;0;60;31;0;0;392;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013000;1102000200013000;RISHI;259271;259271;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;7;	Rishi;257.1;71;71;440;223;217;50;42;1;2;46;46;78;37;127;134;119;130;4;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;96;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013100;1102000200013100;BARA-SAMDONG;259272;259272;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;8;	Bara Sand;400.52;181;181;1139;612;527;121;96;6;3;125;112;306;130;330;312;271;298;4;2;1;0;0;0;1;0;0;0;28;2;2;2;2;0;21;8;0;0;282;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013200;1102000200013200;SRIBADAM;259273;259273;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;9;	Sribadam;237.91;133;133;815;422;393;96;91;32;35;156;133;207;97;203;216;184;212;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;0;14;4;0;0;219;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013300;1102000200013300;DEYTHANG;259274;259274;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;10;	Deythang;461.92;178;178;1014;499;515;111;115;0;0;177;175;217;108;263;82;235;75;0;0;2;0;0;0;0;0;0;2;3;0;3;0;0;0;20;5;0;0;236;433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012800;1102000200012800;HATHIDUNGA;259275;259275;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;3;	Hathidung;484.77;117;117;631;319;312;67;77;4;3;160;152;122;58;169;162;162;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;150;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012600;1102000200012600;SANGADORJI;259276;259276;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;1;	Sangadorj;483.62;137;137;798;400;398;82;89;7;7;80;77;163;117;225;214;214;211;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;8;3;0;0;175;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012700;1102000200012700;JEEL;259277;259277;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;2;	Jeel;267.73;91;91;474;234;240;53;45;4;1;90;94;21;18;139;130;132;129;0;0;0;0;0;0;1;0;0;0;0;0;3;1;1;0;2;0;0;0;95;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012900;1102000200012900;BUM;259278;259278;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;4;	Bum;384.49;81;81;459;232;227;38;48;0;0;149;137;36;28;122;2;17;0;99;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;3;0;0;0;110;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00012500;1102000200012500;RINCHENPONG;259279;259279;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;5;	Rinchenpo;352.0;181;181;1078;557;521;117;108;28;20;128;127;301;202;268;136;181;112;10;3;4;0;0;0;0;0;2;0;11;1;13;2;3;0;44;18;0;0;289;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013400;1102000200013400;PARRENGAON;259280;259280;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;11;	Parrengao;591.27;190;190;936;505;431;92;94;0;0;201;157;140;74;268;225;253;223;0;0;1;0;0;0;0;0;0;0;4;0;2;0;0;0;8;2;0;0;237;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013500;1102000200013500;TAKUTHANG;259281;259281;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;17;	Takuthang;326.6;154;154;782;402;380;86;79;18;18;72;65;122;84;224;111;23;9;154;83;9;0;0;0;4;0;1;0;4;0;7;1;1;0;21;18;0;0;178;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;02;0002;00013600;1102000200013600;CHUCHEN;259282;259282;4e+16;11;Sikkim;4;West District;20;SORENG;20;20;18;	Chuchen;309.49;110;110;627;352;275;80;50;6;9;36;27;78;48;190;50;162;42;12;4;4;0;4;0;0;0;0;0;2;0;0;0;1;0;5;4;13;122;149;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
